"SVN","STATION_KEY","rid","SINUMAP","upDist","LAT_RAW","LONG_RAW","rid_LSN04","SQM_RCA","SQM_RSA","SQM_ARCA","SQM_ARSA","sum_60_days","sum_180_days","sum_365_days","sum_1095_days","X6month_count_60_days","X2year_count_60_days","X10year_count_60_days","X25year_count_60_days","X50year_count_60_days","X100year_count_60_days","X6month_count_180_days","X2year_count_180_days","X10year_count_180_days","X25year_count_180_days","X50year_count_180_days","X100year_count_180_days","X6month_count_365_days","X2year_count_365_days","X10year_count_365_days","X25year_count_365_days","X50year_count_365_days","X100year_count_365_days","X6month_count_1095_days","X2year_count_1095_days","X10year_count_1095_days","X25year_count_1095_days","X50year_count_1095_days","X100year_count_1095_days","days_since_X6month","days_since_X2year","days_since_X10year","days_since_X25year","days_since_X50year","days_since_X100year","PPT_1981_2010","XSLOPE_MAP","MIN_Z","Q0001E_adj","STRMPWR","BSTI","DATE","YEAR","MONTH","CLAY_PARCA","CLAY_PRCA","COMP_PARCA","COMP_PARSA","COMP_PRCA","COMP_PRSA","DIS_10YR_PARCA","DIS_10YR_PARSA","DIS_10YR_PRCA","DIS_10YR_PRSA","DIS_1YR_PARCA","DIS_1YR_PARSA","DIS_1YR_PRCA","DIS_1YR_PRSA","DIS_3YR_PARCA","DIS_3YR_PARSA","DIS_3YR_PRCA","DIS_3YR_PRSA","EROD_PARCA","EROD_PARSA","EROD_PRCA","EROD_PRSA","KFACT_MARCA","KFACT_MRCA","OWN_AGR_PARCA","OWN_AGR_PARSA","OWN_AGR_PRCA","OWN_AGR_PRSA","OWN_FED_PARCA","OWN_FED_PARSA","OWN_FED_PRCA","OWN_FED_PRSA","OWN_ODF_PARCA","OWN_ODF_PARSA","OWN_ODF_PRCA","OWN_ODF_PRSA","OWN_PRI_PARCA","OWN_PRI_PARSA","OWN_PRI_PRCA","OWN_PRI_PRSA","OWN_URB_PARCA","OWN_URB_PARSA","OWN_URB_PRCA","OWN_URB_PRSA","POP_DARCA","POP_DRCA","ROADLEN_DARCA","ROADLEN_DARSA","ROADLEN_DRCA","ROADLEN_DRSA","ROADX_DARCA","ROADX_DRCA","SAND_PARCA","SAND_PRCA","SILT_CLAY_PARCA","SILT_CLAY_PRCA","SILT_PARCA","SILT_PRCA","SUSCEP4_PARCA","SUSCEP4_PRCA","SUSCEP5_PARCA","SUSCEP5_PRCA","TYPEF_PARCA","TYPEF_PRCA","HDWTR"
"06049DFW","33381",25941,0.924371880176706,160839.432791219,43.04271,-124.2359,25941,1271700,116100,1271700,116100,0,264.820003528148,1693.72000909038,4308.23999553174,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,237,1003,3584,3584,3584,Inf,150239,2.07347027056301,70.5075009521484,1.38905084745763,2.88015563650374,34,2006-09-12,2006,9,0.020013082442931,0.020013082442931,0,0,0,0,42.6751592356688,57.3643410852713,42.6751592356688,57.3643410852713,7.78485491861288,5.42635658914729,7.78485491861288,5.42635658914729,7.78485491861288,5.42635658914729,7.78485491861288,5.42635658914729,100,100,100,100,0.0273288826982689,0.0273288826982689,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,1.92379604918177,0,1.92379604918177,0,0,0,0.00646433957454014,0.00646433957454014,0.0643070680504481,0.0643070680504481,0.0442939863335555,0.0442939863335555,0.212314225053079,0.212314225053079,0,0,0,0,1
"06050DFW","33374",26290,0.934052140286812,28732.3289835685,42.98694,-124.3316,26290,525600,59400,12003300,1119600,2.9099999897182,552.832000289112,1987.82099706791,5031.54599411748,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,239,987,3568,3568,3568,Inf,182305,0.951250433427178,64.2733884521484,18.6385102915153,17.7298909932409,12,2006-08-27,2006,8,29.7125690863095,0.056393671420529,0,0,0,0,22.80872759991,1.12540192926045,24.3150684931507,21.2121212121212,11.16442978181,18.8906752411576,17.6369863013699,21.2121212121212,11.4193596760891,1.12540192926045,17.6369863013699,21.2121212121212,100,99.91961414791,100,100,38.340932014244,0.0702230718708951,0,0,0,0,1.38711854240084,0,0,0,0,0,0,0,98.6128814575992,100,100,100,0,0,0,0,0.0000244346577289158,0.000139213715718217,1.01788930536492,1.59847356643015,4.22190011241763,0.486398411292221,0.000499862537802104,0.00190258751902588,14.2036605858047,0.0276048508162882,81.4487133075852,0.143646204218808,51.736144221298,0.0872525333083128,0.674814426032841,1.36986301369863,0.397390717552673,0.684931506849315,16.6603572642851,32.0061871306703,0
"06051DFW","33402",24323,0.905185508136624,185534.919780188,43.27096,-123.8598,24323,580500,16200,580500,16200,1.16999997198582,505.920002790168,2036.10000484437,5626.26999719627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,990,990,3571,3571,Inf,Inf,202350,27.2414743235853,382.152338964844,0.879007506255213,23.9454604118902,20,2006-08-30,2006,8,0.039557718887086,0.039557718887086,0,0,0,0,24.4961240310078,11.1111111111111,24.4961240310078,11.1111111111111,1.24031007751938,0,1.24031007751938,0,18.1395348837209,11.1111111111111,18.1395348837209,11.1111111111111,100,100,100,100,0.0434108527131783,0.0434108527131783,0,0,0,0,58.6046511627907,33.3333333333333,58.6046511627907,33.3333333333333,0,0,0,0,41.3953488372093,66.6666666666667,41.3953488372093,66.6666666666667,0,0,0,0,0,0,4.55231295994726,0,4.55231295994726,0,0,0,0.0582717384772551,0.0582717384772551,0.0968662958607623,0.0968662958607623,0.0573085752058169,0.0573085752058169,4.34108527131783,4.34108527131783,1.70542635658915,1.70542635658915,0,0,1
"06052DFW","33394",24307,0.893117785272089,226330.781233939,43.23282,-123.9814,24307,29700,12600,57052800,6240600,7.16539322511617,541.168087872582,1918.32123263423,5345.55370901077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,974,974,3555,3555,Inf,Inf,183437,0.115301485568165,64.4314067138672,88.3953190022881,10.1921115982356,11,2006-08-14,2006,8,19.3052515789202,0.369972451790633,0,0,0,0,15.0507950530035,0,0,0,4.63938667339727,3.33141044130372,0,0,9.25668854114084,0,0,0,100,99.9711566195558,100,100,19.7952829340859,0.381083562901745,0,0,0,0,61.9210625946492,56.2445918661667,100,100,0,0,0,0,38.0789374053508,43.7554081338333,0,0,0,0,0,0,0,0,1.28989734256478,1.90012184287494,3.17357258854825,1.1077566547247,0.000964019294407987,0,46.293948490776,1.76887052341598,53.6670782949441,1.26143251809645,34.3618267002432,0.891460055096418,7.71863957597173,9.09090909090909,10.7884275618375,12.1212121212121,16.7021992903752,35.2113517329716,0
"06053DFW","33392",25848,0.912413384617886,170819.718498217,43.10862,-123.973,25848,45900,19800,20177100,2022300,9.52382357550018,528.084410195951,1854.60205780014,4881.56706155678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,221,969,3550,Inf,Inf,Inf,163389,0.61239670891893,48.2654678833008,27.3572872900476,16.7535127013748,10,2006-08-09,2006,8,25.8823330001076,0.490657439446367,0,0,0,0,16.0176635889201,0.0890075656430797,3.92156862745098,9.09090909090909,2.36406619385343,1.64663996439697,3.92156862745098,9.09090909090909,4.91993398456666,0.0890075656430797,3.92156862745098,9.09090909090909,100,100,100,100,24.6062714661671,0.549019607843137,0,0,0,0,68.6828136848209,63.0618602581219,100,100,0,0,0,0,31.3171863151791,36.9381397418781,0,0,0,0,0,0,0,0,1.4037064631266,1.35973294398763,5.44064656104033,5.31128393521082,0.000594733633673818,0.0217864923747277,36.45263707517,0.742560553633219,63.2935181032237,1.21730110142058,37.411185102972,0.726643598615917,4.07689905883402,1.96078431372549,5.45965475712565,0,20.6529179492566,78.9925553120498,0
"06054DFW","33383",26450,0.950821355763517,158110.68170803,43.04085,-124.0237,26450,927900,89100,8382600,710100,2.05928576311895,503.007858625746,1792.17143161222,4586.14286109526,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,228,976,3557,Inf,Inf,Inf,161047,2.7455160498388,39.1907520263672,10.2371938325991,28.1063799727116,11,2006-08-16,2006,8,20.1958795068155,0.0217475523561074,0,0,0,0,27.8398110371484,10.0126742712294,50.533462657614,79.7979797979798,10.0064419153962,6.84410646387833,1.454898157129,0,10.9834657504831,0,1.454898157129,0,97.6916469830363,100,100,100,23.1639467468327,0.0271580989330747,0,0,0,0,36.9765943740606,25.6020278833967,36.6634335596508,0,0,0,0,0,63.0234056259394,74.3979721166033,63.3365664403492,100,0,0,0,0,0,0,1.64649497432946,3.86831125432832,2.03352599613547,0.467601920140683,0.000954357836470785,0,37.2550801365528,0.0411410202255776,51.6706499836401,0.0558040229133524,31.4747704768246,0.0340564705572452,1.36353875885763,2.13385063045587,0.815975950182521,0.193986420950533,16.3877785550454,20.1766251122325,0
"06055DFW","33390",25961,1,144472.679554405,43.07815,-124.0599,25961,6300,2700,5129100,430200,5.10999996960163,517.540000181645,1819.86000440642,4703.12999643199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,226,974,3555,Inf,Inf,Inf,169324,13.6591596215006,39.4855712402344,6.33754144533663,86.5654902097289,10,2006-08-14,2006,8,21.480768555887,3.65714285714286,0,0,0,0,12.6162484646429,0,0,0,4.36918757676785,6.06694560669456,0,0,5.80803649763116,0,0,0,92.2267064397263,99.7907949790795,100,100,23.5400947534655,4,0,0,0,0,68.6962625021934,92.4686192468619,100,100,0,0,0,0,31.3037374978066,7.53138075313808,0,0,0,0,0,0,0,0,2.07599773839465,1.05997210599721,0,0,0.000584897935310288,0,43.6782067029303,5.35714285714286,56.1898403228637,8.92857142857143,34.7090717669767,5.27142857142857,1.85997543428672,0,1.29847341638884,0,10.28075853176,100,0
"06056DFW","33387",28343,0.861570658078039,226529.086425597,42.84701,-124.1062,28343,190800,26100,42483600,4341600,0.178840581489646,420.412755595709,2454.46768649017,6038.37319968949,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,2,0,0,0,0,243,1002,3583,3583,3583,3583,163550,2.56614405850839,135.554395678711,84.1473872002702,215.934317702978,12,2006-09-11,2006,9,23.2090857158731,0.0720808116767532,0,0,0,0,12.3887806118126,0,1.41509433962264,0,7.14558088297602,6.46766169154229,0.943396226415094,0,8.7026523176002,0,0.943396226415094,0,85.4461486314719,95.4601990049751,100,100,25.0629794524928,0.0937833748665005,0,0,0,0,41.5494449622913,33.1882255389718,80.6603773584906,34.4827586206897,0,0,0,0,58.4505550377087,66.8117744610282,19.3396226415094,65.5172413793103,0,0,0,0,0.0000271787279486672,0,0.607732843083992,0.941259924981769,1.70691306311882,0.128795022541127,0.000682616350780066,0,39.5133105900843,0.253373086507654,60.0208515767853,0.218291653649754,36.8117658820887,0.14621084015664,3.40013558173036,15.0943396226415,2.0273705618168,15.0943396226415,21.2662192508536,50.6021826183517,0
"06057DFW","21794",28319,0.904249343105383,54811.8657610012,42.80419,-124.30614,28319,13500,6300,168777900,16722000,1.84263938667467,551.675055549068,2923.99569035235,7292.44490992597,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,2,0,0,0,0,240,999,3580,3580,3580,3580,300849,0.0666686799342382,50.0096531347592,397.600932445476,26.5075293067621,12,2006-09-08,2006,9,26.6320470776653,1.24622222222222,3.17760796881582,4.06350914962325,0,0,23.8264606918323,0,26.6666666666667,0,10.8099460889133,5.75888051668461,0,0,15.9237672704779,0,0,0,96.7802656627438,95.8611410118407,100,100,24.2704463890533,1,0.00106649034026374,0,0,0,33.4712660840074,34.3595263724435,80,100,0.752408935056071,0.42518837459634,0,0,65.770459284065,65.2152852529602,20,0,0.00479920653118684,0,0,0,0.00000101476166194152,0,0.478830462993081,0.835545987322091,0,0,0.000438446028775094,0,31.4985176072423,2.77422222222222,68.4693341758781,3.88933332655165,41.8372871462065,2.64311111111111,5.75904783742421,13.3333333333333,8.46313409516293,6.66666666666667,13.9169913146138,100,0
"06059DFW","33408",20775,0.899033090793436,50612.3830792823,43.41244,-124.1538,20775,1619100,130500,9933300,989100,15.1992861202785,281.754999688427,1875.52571138873,4986.67857081576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1011,1011,3592,3592,Inf,Inf,173890,0.574940469272803,8.36718229980469,13.0231429609886,7.4875319253976,22,2006-09-20,2006,9,20.3486687484006,0.0143173852683893,0,0,0,0,18.9997281870073,4.73157415832575,9.22734852695942,35.8620689655172,7.37519253420313,13.7397634212921,8.17120622568093,35.8620689655172,10.5735254145148,4.73157415832575,8.17120622568093,35.8620689655172,61.7106097671469,43.312101910828,100,100,22.2749493932758,0.0181303243942886,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0.000232594832150842,0.00115583340887775,1.17539740806185,2.41067426186932,1.49871846921177,0.178122359591717,0.00100671478763352,0.000617627076771046,31.5986786222078,0.00717951823646086,52.1748473613156,0.0484104095833118,31.8261786130164,0.0340930249372684,1.22315846697472,0.833796553640912,0.60704901694301,0.333518621456365,30.624501641628,24.7978100519037,0
"06060DFW","33409",20848,0.934052140286812,54678.5562365843,43.41697,-124.1273,20848,611100,96300,5013900,459900,15.1825003921986,282.902499785181,1881.90999668511,5007.22374809789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1011,1011,3592,3592,Inf,Inf,180182,3.42192125280321,40.8802302978516,6.59116265984655,22.5544395864118,9,2006-09-20,2006,9,21.6520911865015,0.0374079528718702,0,0,0,0,21.6298689642793,0.978473581213307,18.7039764359352,4.67289719626168,8.27499551247532,9.39334637964775,2.65095729013255,3.73831775700935,10.249506372285,0.782778864970646,2.65095729013255,3.73831775700935,40.2082211452163,6.45792563600783,5.15463917525773,0,23.4956022258122,0.0412371134020619,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0.33516050827697,0.831819075553003,1.50623674104058,0.175999988294594,0.000398891082789844,0,33.7658409621253,0.0555228276877764,54.1358463474288,0.0918998549718393,32.4837551606534,0.0544918998527246,1.20265661461138,0,0.628253455394005,0,27.626189415734,100,0
"06061DFW","33396",23381,0.919669079735595,234852.610230262,43.29243,-123.9604,23381,29700,12600,3415500,369000,13.7433334294086,546.904996702137,1961.14499714163,5454.353321782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,610,970,3551,3551,Inf,Inf,195169,6.34467919150151,166.719553857422,5.03508665511265,31.9460095281002,15,2006-08-10,2006,8,20.8791304347826,0.475757575757576,0,0,0,0,31.7786561264822,0,0,0,30.0658761528327,22.4390243902439,0,0,31.5678524374177,0,0,0,100,99.5121951219512,100,100,21.4848484848485,0.454545454545455,0,0,0,0,82.3188405797101,90.7317073170732,100,100,0,0,0,0,17.6811594202899,9.26829268292683,0,0,0,0,0,0,0,0,2.43949198696827,0.891431647848145,3.33619129596328,1.24371306585743,0.000585565802957107,0,42.5656653491436,1.5,56.61604743083,1.53030303030303,35.7369169960474,1.05454545454545,4.84848484848485,12.1212121212121,4.16337285902503,21.2121212121212,10.5203947503746,55.3410871347767,0
"06062DFW","33397",23347,0.92081609320352,269757.874273465,43.30853,-123.8901,23347,76500,21600,12689100,1293300,0,360.534000858665,2032.7240041256,5617.38399942368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,998,998,3579,3579,Inf,Inf,207100,1.91787357144054,260.578773632812,20.8846176765866,40.0540562915653,6,2006-09-07,2006,9,21.6921801713096,0.255861591695502,0,0,0,0,4.09248882899496,0,0,0,1.95758564437194,0.278357689631176,0,0,1.95758564437194,0,0,0,100,99.8608211551844,100,100,23.2355561303889,0.271833910034602,0,0,0,0,69.6290517057947,60.9603340292276,100,100,0,0,0,0,30.3709482942053,39.0396659707724,0,0,0,0,0,0,0,0,1.06394272647122,0.588011791901308,2.12386471197335,2.12386471197335,0.000394038978335737,0.0261437908496732,43.4040103803774,0.495792387543252,56.0446003263317,0.681411775899181,34.3524201549547,0.425550173010381,6.6884176182708,5.88235294117647,9.44747854457763,20,12.8056225493136,47.7123988188146,0
"06064DFW","33400",22380,0.971984287396322,90026.1752599091,43.32124,-124.077,22380,101700,23400,3672900,328500,1.5700000366196,495.070000071079,1824.41166418667,4906.51333121955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,977,977,3558,3558,Inf,Inf,179927,3.8950365452807,43.4447435302734,4.935392,19.223532205286,12,2006-08-17,2006,8,26.743944851275,0.225123345602632,0,0,0,0,8.64984072531242,1.91780821917808,10.6194690265487,26.9230769230769,3.99411908845871,3.01369863013699,10.6194690265487,26.9230769230769,4.72923303111982,1.91780821917808,10.6194690265487,26.9230769230769,83.1413869149718,77.8082191780822,100,100,27.5079637343788,0.247787610619469,0,0,0,0,63.2443028669444,93.6986301369863,100,100,0,0,0,0,3.45503553050723,0,0,0,0,0,0,0,0,0,3.96471643790057,5.61071922036205,5.37863328185858,4.00315893696098,0.00217811538566256,0.00983284169124877,33.5723011668579,0.333283734043386,63.7208102303512,0.552447345693909,36.9768653787355,0.327323987782912,1.64175447194315,15.0442477876106,1.02915951972556,3.53982300884956,17.0450408326203,40.9922297970301,0
"06066DFW","33364",8720,0.91772920948215,6587.7878733769,45.0484,-123.9848,8720,495900,58500,2181600,147600,13.3825002685189,526.299998894334,2233.47249659942,5788.21249664621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,227,Inf,Inf,Inf,Inf,Inf,248348,7.51636887568713,39.3466308837891,4.46648853962017,33.5717754428143,12,2006-08-25,2006,8,17.6899785036807,0.0426658673719783,78.7128712871287,38.4146341463415,35.3901996370236,0,1.15511551155116,0,0.181488203266788,0,0.495049504950495,0,0.181488203266788,0,0.495049504950495,0,0.181488203266788,0,21.2871287128713,61.5853658536585,64.6098003629764,100,28.6047854785479,0.0671506352087114,0,0,0,0,44.4719471947195,6.09756097560976,16.8784029038113,0,0,0,0,0,55.5280528052805,93.9024390243902,83.1215970961888,100,0,0,0,0,0,0,2.54721142829388,1.61924119241192,1.83100716266571,0,0.000458379171250458,0,26.4343345881775,0.0557659559751123,50.8758964335379,0.12572224119019,33.1859175187029,0.0830563799196974,4.78547854785479,2.35934664246824,2.88778877887789,0.725952813067151,13.9318395766388,20.4847049607688,0
"06067DFW","33378",24707,0.940354564628199,82304.9350086167,43.15101,-124.2437,24707,339300,48600,3984300,331200,0,246.512857596257,1684.65857109161,4322.73571198487,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,238,1004,3585,3585,Inf,Inf,148538,1.76725990133342,8.83051273956299,4.28433385733936,7.57153143000101,41,2006-09-13,2006,9,23.7547892454009,0.0701644280899747,0,0,0,0,14.3663880731873,7.60869565217391,38.9920424403183,51.8518518518518,10.0067765981477,27.9891304347826,38.9920424403183,51.8518518518518,10.594081770951,7.60869565217391,38.9920424403183,51.8518518518518,100,100,100,100,29.1054584868953,0.0977844071231065,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0.0277404772217009,0.166679718766352,4.11224459335092,9.60232361143226,5.88687336660202,1.02649448896659,0.00250985116582587,0.00589448865310934,23.4673401522727,0.0281561117013418,68.0393235024976,0.237095876808237,44.2845342571716,0.166931449598603,0.384007228371358,0.530503978779841,0.112943302462164,0,23.0327976518831,54.6808445642547,0
"06069DFW","33377",25531,0.868171735628804,50822.1687990342,43.06123,-124.3404,25531,676800,71100,11147400,959400,0.695999994004766,599.272001189118,2043.21867323257,5175.91868663467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,235,983,3564,3564,3564,Inf,182357,0.263695523788307,43.5999201049805,16.4543362173941,4.33893480743464,34,2006-08-23,2006,8,25.5675680396707,0.0359012491511996,0,0,0,0,39.375100920394,1.40712945590994,35.2393617021277,18.9873417721519,6.70111416114969,10.9756097560976,7.97872340425532,3.79746835443038,13.8947198449863,0.656660412757974,19.281914893617,8.86075949367089,100,100,100,100,28.9888314406107,0.0434391268673608,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0.000103750592015178,0,2.7782291661901,6.57951066083015,2.79407772929601,1.36138080378316,0.0025117964727201,0.00591016548463357,19.8623746976683,0.0237672943073789,74.0743038104049,0.109211430419026,48.5067357706539,0.0733101799456763,0.137251735830777,0,0.0322945260778298,0,30.4772473757132,48.0027301118909,0
"06070DFW","33417",15920,0.873197814643209,44118.4934753528,43.83978,-124.0246,15920,868500,97200,18397800,1765800,32.8025807642168,370.227418841554,2157.64193098421,5729.24128587556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,267,1375,3593,Inf,Inf,Inf,201124,1.64647272387461,11.7729809167576,30.2543177543047,49.8129089618982,25,2006-09-21,2006,9,19.3918895043882,0.0229059572069048,0,0,0,0,9.88650816945504,1.58002038735984,22.5906735751295,28.7037037037037,8.47275217689072,12.4362895005097,22.5906735751295,28.7037037037037,9.74953527052148,1.58002038735984,22.5906735751295,28.7037037037037,100,99.9490316004077,100,100,13.0679371384628,0.0194517973636876,0,0,0,0,58.022698366109,44.4444444444444,15.2331606217617,0,0,0,0,0,41.977301633891,55.5555555555556,84.7668393782383,100,0,0,0,0,0,0,0.0386930019739275,0.0583858273163327,0.286547048607855,0.0484717258205875,0.0000543543249736382,0,40.3970597920668,0.0379235952643029,54.8964354552191,0.0657342752224551,35.5045459997273,0.0428283175387259,6.29096957244888,9.4300518134715,5.12669993151355,6.42487046632124,8.03710128063536,11.3773754420995,0
"06071DFW","33418",15922,0.917366318490126,45839.1536471326,43.84135,-124.0115,15922,1434600,113400,8913600,792900,11.6657142309206,669.505712081678,2154.92927884244,5776.70856510781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,236,1344,3562,Inf,Inf,Inf,202117,1.83813486146439,15.5123434287757,14.5131468805007,26.6771212306015,30,2006-08-21,2006,8,16.2188541618103,0.0125041521766852,0,0,0,0,6.3610662358643,5.22133938706016,6.71267252195734,36.5079365079365,6.07835218093699,8.85357548240636,5.45796737766625,36.5079365079365,6.28029079159935,5.22133938706016,6.71267252195734,36.5079365079365,100,100,100,100,11.9982193549924,0.0121483637668862,0,0,0,0,70.1938610662359,49.0351872871737,55.0815558343789,0,0,0,0,0,29.8061389337641,50.9648127128263,44.9184441656211,100,0,0,0,0,0,0,0.221111282729163,0.0769327784083743,1.05109265978995,0,0.000112188117034644,0,37.4091447722477,0.0267062887962859,46.5111430778768,0.0360483333074261,30.292288915876,0.0235441799470727,6.40145395799677,5.83437892095358,6.08844911147011,7.52823086574655,7.39717200327449,12.3272019212948,0
"06072DFW","33324",15799,0.436355082240673,189897.874589831,43.96216,-123.5388,15799,641700,159300,124636500,12924900,5.18592038611645,415.202586274937,1568.62392910903,4003.29228614046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,982,2794,3563,3563,Inf,Inf,150633,0.130047995838471,137.9982,129.713992651058,16.8690447764762,22,2006-08-22,2006,8,36.5055450834151,0.0460346716656602,1.38282124417807,0.661513822157231,0,0,22.0298227244828,0,0.841514726507714,0,3.97588186446185,4.92305549752803,0.561009817671809,0,6.95237751381016,0,0.561009817671809,0,98.6171787558219,99.2897430541049,100,100,23.8443689396974,0.0355214421020951,0,0,0,0,38.7031086399249,34.1898196504422,65.4978962131837,62.7118644067797,3.92533487381305,4.16405542789499,0,0,57.36794598693,61.6461249216628,34.5021037868163,37.2881355932203,0.00361049933205762,0,0,0,0.000906636511134379,0,2.04111451277216,2.38068003699108,2.94431817224055,0.442654527202849,0.00110721979516434,0,26.5993446611125,0.0387002354588892,72.8732105075266,0.101447965344612,36.3676654241045,0.0554132923132608,0.963281221792974,0.701262272089762,0.615951186049031,2.80504908835905,24.1305200847045,100,0
"06073DFW","33419",15641,0.828542979493227,44104.8181516713,43.88704,-123.9703,15641,1152900,119700,1152900,119700,17.4099999666214,381.920003233477,2160.89000169747,5781.50000367127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1010,1373,3591,Inf,Inf,Inf,204920,6.10319626465866,64.2278237915039,1.84724751580849,11.2741141383824,14,2006-09-19,2006,9,0.0185112260437632,0.0185112260437632,0,0,0,0,0.39032006245121,0,0.39032006245121,0,0.39032006245121,0,0.39032006245121,0,0.39032006245121,0,0.39032006245121,0,100,100,100,100,0.0157249319148962,0.0157249319148962,0,0,0,0,94.9258391881343,100,94.9258391881343,100,0,0,0,0,5.07416081186573,0,5.07416081186573,0,0,0,0,0,0,0,1.33638593563364,0,1.33638593563364,0,0,0,0.0311954397453687,0.0311954397453687,0.0468685728657563,0.0468685728657563,0.0283573467011102,0.0283573467011102,4.13739266198283,4.13739266198283,2.02966432474629,2.02966432474629,7.79880357497516,7.79880357497516,1
"06074DFW","33404",25279,0.825225197999616,209496.517165228,43.2377,-123.6707,25279,909900,110700,77616000,7374600,0,216.282540414681,1711.74097913062,4354.76236925818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1005,1005,3586,3586,Inf,Inf,169815,0.666666645333334,325,102.854546289493,68.5696953320984,9,2006-09-14,2006,9,27.7412096923717,0.0172665467200067,0,0,0,0,11.2233302411874,0.463753966316817,16.1226508407517,30.8943089430894,5.52991651205937,6.8098608738101,9.49554896142433,30.8943089430894,6.82282003710575,0.463753966316817,9.49554896142433,30.8943089430894,100,99.9511837930193,100,100,19.9313641637437,0.0164318517313057,0,0,0,0,3.0484693877551,0.695630949475226,0,0,0,0,0,0,96.9515306122449,99.3043690505248,100,100,0,0,0,0,0,0,2.64186929110975,2.92446284561139,2.2060961630667,0.729468844099065,0.00119820655534941,0.00109902187053522,36.0891125336765,0.0514347127199222,62.7413859887613,0.0474772561918005,35.0001761800389,0.0302107089082409,2.74466604823748,11.7705242334322,2.51275510204082,11.4737883283877,22.4848157547489,30.4968153083156,0
"06076DFW","33389",29496,0.919606998051462,267839.016050152,42.71087,-124.0666,29496,928800,109800,928800,109800,3.69000005722046,766.010006094351,3045.22000125796,7262.87999452278,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,1,0,0,0,0,223,983,3563,3563,3563,3563,228773,11.3333329706667,416,1.90146725592607,21.5499615442301,7,2006-08-22,2006,8,0.0259689922480618,0.0259689922480618,0,0,0,0,4.65116279069767,2.45901639344262,4.65116279069767,2.45901639344262,4.65116279069767,2.45901639344262,4.65116279069767,2.45901639344262,4.65116279069767,2.45901639344262,4.65116279069767,2.45901639344262,62.4031007751938,100,62.4031007751938,100,0.0145348837209302,0.0145348837209302,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53754922698589,0,1.53754922698589,0,0,0,0.0363372093023256,0.0363372093023256,0.060562015503876,0.060562015503876,0.0345930232558143,0.0345930232558143,3.97286821705426,3.97286821705426,3.39147286821705,3.39147286821705,0,0,1
