"","LONG_RAW","LAT_RAW","upDist","afvArea","SPLASH","ROADX","ROADLENRCAM","ROADLENRSAM","SINUMAP","TYPEF","ASPLASH","AROADX","POPRCA2010","ARCASQM","ARSASQM","APOPRCA2010","sum_60_days","sum_180_days","sum_365_days","sum_1095_days","X6month_count_60_days","X2year_count_60_days","X10year_count_60_days","X25year_count_60_days","X50year_count_60_days","X100year_count_60_days","X6month_count_180_days","X2year_count_180_days","X10year_count_180_days","X25year_count_180_days","X50year_count_180_days","X100year_count_180_days","X6month_count_365_days","X2year_count_365_days","X10year_count_365_days","X25year_count_365_days","X50year_count_365_days","X100year_count_365_days","X6month_count_1095_days","X2year_count_1095_days","X10year_count_1095_days","X25year_count_1095_days","X50year_count_1095_days","X100year_count_1095_days","PPT_1981_2010","XSLOPE_MAP","MIN_Z","Q0001A","STRMPWR","FSS_26Aug14","YEAR","MONTH","PLITHCOMPRCA","PLITHCOMPRSA","PLITHERODRCA","PLITHERODRSA","MKFACTRCA","PCLAYRCA","PSANDRCA","PSILT_CLAYRCA","PSILTRCA","PSUSCEP4_DE","PSUSCEP5_DE","DROADX","DROADLENRCAM","DROADLENRSAM","PDISRCA_1YR","PDISRCA_3YR","PDISRCA_10YR","PDISRSA_1YR","PDISRSA_3YR","PDISRSA_10YR","POWNRCA_PRI","POWNRCA_ODF","POWNRCA_FED","POWNRCA_URB","POWNRCA_AGR","POWNRSA_PRI","POWNRSA_ODF","POWNRSA_FED","POWNRSA_URB","POWNRSA_AGR","PATYPEF","PALITHCOMPRCA","PALITHCOMPRSA","PALITHERODRCA","PALITHERODRSA","MAKFACTRCA","PACLAYRCA","PASANDRCA","PASILT_CLAYRCA","PASILTRCA","PASUSCEP4_DE","PASUSCEP5_DE","DAROADX","DAROADLENRCAM","DAROADLENRSAM","PADISRCA_1YR","PADISRCA_3YR","PADISRCA_10YR","PADISRSA_1YR","PADISRSA_3YR","PADISRSA_10YR","DAPOPRCA2010","PAOWNRCA_PRI","PAOWNRCA_ODF","PAOWNRCA_FED","PAOWNRCA_URB","PAOWNRCA_AGR","PAOWNRSA_PRI","PAOWNRSA_ODF","PAOWNRSA_FED","PAOWNRSA_URB","PAOWNRSA_AGR"
"242",-123.7873,45.10701,43665.478323451,0.0173145490487056,0,0,0,0,0.950772159596069,356.98484809835,0,11,0.0259224283583836,11935936.4458295,1517498.43809989,14.2728229395102,46.5200004670769,403.63000194123,2991.57500509312,7532.59499728587,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2,0,0,0,0,261481,1.19379789474118,127.72034362793,28.83,34.4171933053881,10,2006,9,0,0,100,100,37,25.0113402061856,18.6536082474227,81.3958762886598,56.3845360824742,0,0,0,0,0,15.4639175257732,15.4639175257732,15.4639175257732,29.7297297297297,29.7297297297297,29.7297297297297,100,0,0,0,0,38.1443298969072,0,0,0,0,93.9512634871866,6.82393043643086,0,93.1760695635691,100,32.363942775822,25.4764512021571,22.1613811699498,77.850940004494,52.3744888023369,0.708783934833703,0.678622916330141,0.000921586676497722,1.19454389395496,1.03393846122477,6.42626161268142,6.7580328162206,7.4743570056802,4.26570245204372,13.0433062146403,13.0433062146403,0.00940549431957352,30.682439224189,0,69.3175607758109,0,0,46.6819879555791,0,53.3180120444209,0,0
"243",-123.8965,45.13223,26837.6991155931,0.00466545824140282,0,6,8924,1190,0.762793046837229,2995.21861300698,0,7,9.81832395002662,3365112.06397506,351459.569465264,16.7018482337393,22.3499997258186,510.089996865019,2482.53000383638,6388.1999999769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,219381,4.40943923878076,31.0896,8.56,37.7447998839633,12,2006,8,0,0,65.8323400874056,54.0880503144654,37,25.6150576082638,17.3290027810886,82.7199841080652,57.1049264998014,0.397298371076679,0.278108859753675,0.00264865580717786,3.93943407054253,4.15793151642208,7.23083035359555,13.8259833134684,28.0492649980135,8.17610062893082,11.3207547169811,22.0125786163522,89.3921334922527,0,10.6078665077473,0,0,12.6340882002384,0,0,0,0,100,0,0,79.4938721666941,66.6679347132425,37,24.8725321535394,21.9466600199402,78.0850947158524,53.2125623130608,0.960558971520794,0.514595643573106,0.00208016846598898,3.08251249967195,3.69032489846087,12.5236459926082,21.7505751085564,30.2868469275372,8.4965969796358,32.8020628863434,49.2708737705325,0.0475213927427007,87.3484822012754,0,12.6515177987246,0,0,100,0,0,0,0
"244",-123.6337,45.44271,74233.9891298395,0.00291257970135212,0,0,0,0,0.946805088095864,739.705627484771,0,0,0.759708784612655,3159665.82458977,315007.858501603,1.89445211468376,16.7633336981138,603.489998170485,2872.74666041819,7893.01666329304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,301838,6.76249553555327,120.286276464844,15.544,105.11623060464,2,2006,8,0,0,4.91803278688525,0,18.81210592686,22.8619167717528,27.2759142496847,72.7240857503153,49.8621689785624,8.07061790668348,9.58385876418663,0,0,0,0.378310214375788,0.378310214375788,0.378310214375788,0,0,0,0,100,0,0,0,0,10.2143757881463,0,0,0,9.8644427186435,0,0,0.480128318368302,0,11.514011613229,21.9191365816713,29.5704620045443,70.4151224438273,48.495985862156,16.1123082736586,26.8276132990906,0,0,0,9.94937361020123,10.6329902076243,10.6329902076243,1.42853578999747,1.71424294799697,1.71424294799697,0.00601398366280476,0.0284840248926277,99.9715159751074,0,0,0,0,100,0,0,0
"245",-123.6142,45.34799,94423.3830537732,0.00263563978086946,0,0,0,0,0.842863533792871,819.411254969543,0,0,0,2127813.7788404,206130.539834343,0.13886244666985,19.2333332399527,693.966665913661,3377.29332681621,9218.62666992905,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1,0,0,0,354610,8.62992257540498,345.09759609375,9.744,84.0899655747461,5,2006,8,0,0,100,100,28.1210084033613,19.3391596638655,37.6442016806723,62.3571428571429,43.0179831932773,1.00840336134454,0.168067226890756,0,0,0,0,31.2605042016807,52.2689075630252,0,10.5882352941176,24.7058823529412,59.327731092437,40.672268907563,0,0,0,12.436974789916,1.84873949579832,0,0,0,19.5597220533749,0,0,42.5607629693015,82.9719555247815,28.9725357411588,19.8947328818661,37.2196012039127,62.7797592174567,42.8850263355907,3.46994277380477,2.30544862044035,0,0,0,0.126890803455151,5.33653533758115,15.0345962430535,0,26.0033669593155,51.3600370382833,0.000673662654652954,8.65891815802538,87.9573270831706,3.38375475880403,0,0,16.3577664685044,83.6422335314956,0,0,0
"246",-123.8351,45.28631,60616.4242022292,0.00846404428135535,0,2,6777,713,0.856942592255892,1898.52813742386,0,7,58.1187928815175,5657800.1157992,580967.07405552,19.688940225038,55.1481821362607,325.229091329669,2478.75909720734,6339.6854501558,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,222056,2.23723081219768,42.3763436279297,14.776,33.0573224810329,10,2006,9,0,0,16.1054172767204,14,33.913616398243,27.3572474377745,13.8173499267936,86.189897510981,58.8326500732064,3.29428989751098,2.63543191800879,0.00162680982593135,5.51244509516837,3.96111111111111,33.6749633967789,33.6749633967789,36.9692532942899,58,58,62,75.4758418740849,13.3235724743777,3.58711566617862,2.34260614934114,5.27086383601757,14.2752562225476,0,0,0.366032210834553,0,78.8927407387706,7.9218069006789,0,88.3579072986553,95.9340753129342,36.3357066093498,26.5461848468565,10.5439414293391,89.4573899785062,62.9112036539495,1.03185143461445,0.707767551175447,0.00123722999341259,2.61214601037781,2.4923959801922,3.6776532586695,3.72537498698684,4.28000913842786,4.75601874635,62.5389835633749,66.4460350945003,0.033889941623708,29.2904085128168,7.10691486374161,63.3502308279639,0.0776756293777695,0.174770166099981,49.2248889782698,7.74570573954757,42.9112097970935,0.118195485089122,0
"247",-123.4661,45.80644,384842.791951047,0.012647647262134,0,1,5132,849,0.904121713249118,2258.52813742386,0,6,0,17547610.4889251,1587943.45836472,0,33.6335479262615,487.577417809216,2222.65644831048,5905.66418843079,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,257786,1.21515679705248,416.265345117188,43.198,52.4923433190731,6,2006,8,0,0,100,100,36.3212039532794,22.1024707996406,24.1601527403414,75.8593890386343,53.7569182389937,0.0449236298292902,0,0.000499151442547669,2.56164520315464,3.89807162534435,6.78346810422282,7.95148247978437,26.5498652291105,4.95867768595041,4.95867768595041,4.95867768595041,47.8436657681941,38.1401617250674,0,0,0,3.99820305480683,3.99820305480683,0,0,0,88.101292684007,8.84222955016735,0,33.6063448219742,50.5209082942335,27.1927668004267,21.5276172601209,30.360110732971,69.6890994056992,48.1614816884238,0.199590252461962,0.0615468414164781,0.000341926896758212,0.922461779637529,1.17762379393895,3.41141223665063,5.85166655072561,25.9760847080929,5.26969902296279,20.2324484047753,74.9825086427712,0,35.0727860337693,60.8988827918924,0,0,0,33.5764780506125,58.7977790919253,0,0,0
"248",-123.4267,45.83718,378684.781131904,0.00496525424037545,0,1,5146,772,0.784309832730832,4165.58441227157,0,2,0,6215457.89448788,652857.857662814,0,29.5066664814949,285.786666958282,2027.67000698484,5220.49000694044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,225511,3.86666654293334,408,16.329,63.1387979795585,8,2006,9,0,0,0,0,18.5070389488503,19.8406851243548,35.9263022055373,64.1285312060066,44.2878460816518,1.4547160957297,0.375410605349601,0.000260701809270556,1.34157151050628,1.86068932272837,9.19755983106523,10.1595495072736,57.8601595495073,8.02603036876356,8.02603036876356,38.8286334056399,89.8169873298921,10.1830126701079,0,0,0,10.8165180666354,0,0,0,0,78.4090758909449,0,0,17.8538736620535,30.4660497940621,25.4423995340711,20.3702853814793,30.9757949912638,69.0651718112988,48.6948864298194,0.587545244417927,0.140414235487773,0.000321778384465235,1.90122758461284,1.93303945902998,8.53711837937976,13.211977993496,54.8730067002001,6.53773000044123,32.1788397818691,220.222155994043,0,76.9617876067517,23.0382123932483,0,0,0,98.6214457106759,1.37855428932408,0,0,0
"249",-123.4338,45.77169,395416.239996204,0.00309642369704385,0,0,0,0,0.678930997191549,2475.36579926459,0,0,0,2354631.01192788,223312.285650064,0,26.5299998708069,456.02000188455,2110.97000616416,5501.59001020901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,233891,3.2166717720665,523.896319628906,12.363,39.7677131180582,7,2006,8,0,0,0,0,25.3786610878661,20.7766039051604,36.6142608089261,63.4140516039052,42.6374476987448,0.97629009762901,0.244072524407252,0,0,0,12.0292887029289,12.0292887029289,14.4351464435146,10.6617647058824,10.6617647058824,10.6617647058824,0,100,0,0,0,0,9.48396094839609,0,0,0,100,0,0,0,0,25.3786610878661,20.7766039051604,36.6142608089261,63.4140516039052,42.6374476987448,0.97629009762901,0.244072524407252,0,0,0,12.0292887029289,12.0292887029289,14.4351464435146,10.6617647058824,45.724770653839,45.724770653839,0,0,100,0,0,0,0,100,0,0,0
"250",-123.5095,45.69447,113902.49127071,0.00179280374121955,0,1,1785,286,0.909406685299242,0,0,1,0,2423736.91117811,181278.134252073,0,41.0249997209758,686.089998542797,3013.35749544622,8293.40249875002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,329633,5.04666650517334,396,14.979,75.5940175809914,3,2006,8,0,0,0,0,15.2683858643744,19.6046800382044,37.3985673352436,62.5958930276982,42.9912129894938,13.658070678128,9.64660936007641,0.0010612331529237,1.8943011779688,3.34502923976608,0,3.72492836676218,3.72492836676218,0,0,0,0,100,0,0,0,0,9.07354345749761,0,0,0,0,0,0,0,0,16.4160827494161,20.5190523857191,37.1935602268936,62.8005338672005,42.2814814814815,12.3832152984603,14.7668847974933,0.000412586034147546,0.73646607095337,1.57768614058168,0.334194687659513,10.2738036358264,15.7694496106717,0,0,0,0,27.1069024434938,72.8930975565062,0,0,0,0,100,0,0,0
"251",-123.84827,45.89721,41821.8029997696,0.133104819242285,0,2,1780,572,0.905286258664126,849.411254969543,0,38,0.000899637498598744,25223619.4063761,3236834.26718176,0.000203804706294081,55.9373807183334,692.954521962042,3497.48787480225,9732.15952961275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,244472,1.60447809720703,190,98.819,158.552921087901,9,2006,9,100,100,0,0,30.1076388888889,21.51875,29.0336805555556,70.96875,49.45,4.86111111111111,3.47222222222222,0.00771604938271605,6.86728395061728,7.39018087855297,3.125,3.125,3.125,3.48837209302326,3.48837209302326,3.48837209302326,100,0,0,0,0,29.8611111111111,0,0,0,0,88.8130356196786,41.8045453211628,24.2315238421108,58.1954546788372,75.7684761578892,24.8798895536125,24.1094622818507,26.7096640589047,73.3008920669758,49.1914297851251,1.72399689585312,2.40583581008025,0.00150652447564263,1.90793395763951,2.00010240426575,5.55564591612502,5.55564591612502,29.5117638016991,4.49549307971762,4.10622384441104,36.4711802656158,6.29642080722067e-08,84.7607120212561,0,0,0,0,72.0560298940629,0,0,0,0
"252",-123.9091,45.88,10631.2402512923,0.385991819798789,0,0,0,0,0.88497710263817,1715.51298552221,0,7,0,18441627.2623924,1917716.27812969,0,120.241380581568,592.426898330964,3741.8013875496,10311.4462172097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,279012,4.44398596619089,54.8152308837891,79.652,353.972370179037,5,2006,10,92.9225137278829,88.4210526315789,7.07748627211715,11.5789473684211,21.1037217815741,22.5974984746797,27.1776693105552,72.8647956070775,50.2672971323978,4.94203782794387,6.77242220866382,0,0,0,0,0,31.5436241610738,0,0,10.5263157894737,86.0280658938377,13.9719341061623,0,0,0,9.33496034167175,2.25747406955461,0,0,0,66.8688795431863,97.2214779760049,99.5648996572442,2.77852202399506,0.43510034275584,22.6427644987956,20.4183620529924,31.2163424124514,68.7441495275153,48.3257874745229,4.96210973526779,7.38718652756689,0.000379576048273947,0.718591684532336,0.657031498543077,3.44058575185457,9.07729006872268,29.3004716473748,2.20574860225176,27.9707695094053,69.2046627044712,0,96.5463080953279,3.45369190467206,0,0,0,99.4260985498203,0.573901450179667,0,0,0
"253",-123.9436,45.96747,16379.1038841767,0.010882848404826,0,0,0,0,0.89568223018481,3071.46752981726,0,0,2.08830910468163,1440159.35943429,194677.668350406,1.32081594312652,53.5899993367493,560.699999637902,2237.17999657243,5925.67999202758,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,207210,5.89686312917147,35.0977204650879,4.693,27.6739786652017,7,2006,8,64.6245059288538,56.140350877193,35.3754940711462,43.859649122807,23.5260869565217,24.9131225296443,24.3886561264822,75.6126482213439,50.6995256916996,3.59683794466403,3.63636363636364,0,0,0,7.4703557312253,7.4703557312253,9.2094861660079,0.87719298245614,0,0,68.5770750988142,31.304347826087,0,0.118577075098814,0,10.3557312252964,3.16205533596838,0,0,0,100,64.6245059288538,56.140350877193,35.3754940711462,43.859649122807,23.5260869565217,24.9131225296443,24.3886561264822,75.6126482213439,50.6995256916996,3.59683794466403,3.63636363636364,0,0,0,7.4703557312253,7.4703557312253,9.20948616600791,0.877192982456141,0,0,0.00678462996972589,68.5770750988142,31.304347826087,0,0.118577075098814,0,76.6081871345029,23.3918128654971,0,0,0
"254",-123.8587,45.90368,39049.0107936337,0.501721627588152,0,1,4810,238,0.775666189835041,2130.36579926459,0,101,4.29667467047664,97165062.6116769,11014996.2003885,222.320445799719,53.9617391345294,666.293974606864,3349.20273966372,9304.77372963223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,240870,0.597826067826088,45,336.983,201.457221814238,8,2006,9,37.9919678714859,5.90717299578059,62.0080321285141,94.0928270042194,29.3887550200803,19.9280722891566,34.3109638554217,65.6890361445783,45.7609638554217,3.13253012048193,2.04819277108434,0.000446229361892013,2.14636323070058,1.11579934364744,2.85140562248996,2.85140562248996,21.0843373493976,4.21940928270042,4.21940928270042,4.21940928270042,97.9116465863454,0,0,0,0,8.75502008032129,0,0,0,0,91.7866010053099,28.2150950707354,16.4256985476328,71.7849049292646,83.5252773773538,24.3261509943012,23.7194446228813,27.1888337264043,72.8182673280047,49.0988226225326,2.01495305250726,2.2881529621371,0.00103946827476096,1.78818389377665,1.52764464861154,6.70908368130527,7.34264474065462,22.6517403143663,4.1829342676764,10.278260927674,36.3917515514705,0.0201834337257308,92.3037972061393,2.8417621784851,0,0.101888474456767,0,88.3053514245584,2.57376393820272,0,0.163413583377951,0
"255",-123.7668,45.83961,68323.5150496635,0.00276803508103577,0,0,0,0,0.868521485211087,989.116882454314,0,3,0,4645271.7,441804.6,0.195945172738733,94.3235294292955,823.188233700307,3339.03000238834,9371.50647783904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,325619,1.71094667376533,91.8362362792969,36.746,62.8704464741809,6,2006,8,0,0,100,100,20.9267461669506,27.1592844974446,28.0652470187394,71.9347529812606,44.775468483816,0,0,0,0,0,6.30323679727428,6.30323679727428,48.2112436115843,6.60377358490566,6.60377358490566,6.60377358490566,1.36286201022147,98.6371379897785,0,0,0,0,18.0579216354344,0,0,0,100,0.678108882199506,0,99.3218911178005,100,25.2624951569159,27.3382797365362,22.6866330879504,77.3133669120496,49.9750871755134,0.193745394914145,0.619985263725263,0.000645817983047149,2.10106117151339,1.05250149047792,4.31980544862424,4.31980544862424,32.5049942719174,2.64680358692508,5.29503314361145,19.1473108247402,0.000443510938407461,68.4500930268514,31.5499069731486,0,0,0,55.8165306563128,44.1834693436872,0,0,0
"256",-123.8384,45.66992,51257.2445585421,0.0119695930138286,0,0,0,0,0.931332003701263,1106.98484809835,0,28,12.3738078156104,23935998.3860793,2587840.75009689,193.962003236856,29.0153847238383,643.036154931841,2726.38922654073,7548.2787083938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,296749,0.609599839557081,18.2422795349121,74.322,45.3066792755614,5,2006,8,0,0,0,0,22.5789473684211,23.3510721247563,25.251656920078,74.7585445094217,51.4074723846654,8.83690708252112,12.9304743339831,0,0,0,9.42170240415854,9.42170240415854,9.42170240415854,31.304347826087,31.304347826087,31.304347826087,64.9122807017544,34.307992202729,0,0.779727095516569,0,7.47238466536712,0,0,0,0,81.2399450936509,1.94017392761058,0.626004517449285,55.2836768559271,64.2697971247932,29.3217467825322,25.0042533274667,18.3707732922671,81.6672903604297,56.6630367396326,4.85094131512175,7.10044620610659,0.00116978617513127,2.32269400687851,1.72035315536063,8.99463516690056,16.0371657219677,21.4892048596331,15.9684468191446,48.3467915827715,53.3548277223658,0.0749512902714721,74.6525316751393,25.0439673380095,0,0.303500986851285,0,81.6024227927405,17.8759067760518,0,0.521670431207737,0
"257",-123.9068,45.98064,15579.2153570605,0.0135403519995992,0,3,2853,426,0.8553771030375,2251.87337521542,0,3,0,1377063.6105986,204530.79483936,0,56.0500002671033,586.679997401312,2375.16000099666,6351.70000169612,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,206137,5.95172799557986,28.2610563720703,16.44,97.8464082473329,11,2006,8,62.7781118460613,42.914979757085,37.2218881539387,57.085020242915,26.1232711966326,26.0917017438364,24.8904389657246,75.1167167769092,49.0250150330728,0.120264582080577,0,0.00200440970134295,1.90619362597715,1.91632928475034,0.240529164161155,0.240529164161155,32.711966325917,0,0,22.6720647773279,100,0,0,0,0,14.8526758869513,0,0,0,0,100,62.7781118460613,42.914979757085,37.2218881539387,57.085020242915,26.1232711966326,26.0917017438364,24.8904389657246,75.1167167769092,49.0250150330728,0.120264582080577,0,0.00217854859928795,2.07179971792284,2.08281594140669,0.240529164161155,0.240529164161155,32.711966325917,0,0,96.5973629793682,0,100,0,0,0,0,100,0,0,0,0
"258",-123.5171,45.87955,159566.319164711,0.00127248288909089,0,1,3144,102,0.868205389573607,2994.95995386643,0,1,2.49290669622929,1181147.99095377,174834.29814462,1.40777000185811,28.290000224486,550.039997134358,2730.70999409631,7387.91000607237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,314607,8.35151477181403,252.642625488281,10.517,87.8328808551681,7,2006,8,0,0,16.6953528399312,30.8139534883721,24.8734939759036,20.5074440619621,28.0301204819277,72.0081755593804,51.5007314974182,1.50602409638554,0.774526678141136,0.000478102887741442,1.50315547905909,0.329457364341085,0.344234079173838,0.516351118760757,9.42340791738382,0.290697674418605,0.290697674418605,3.77906976744186,9.46643717728055,90.5335628227194,0,0,0,0.430292598967298,14.3717728055077,0,0,0,100,0,0,16.6953528399312,30.8139534883721,24.8734939759036,20.5074440619621,28.0301204819277,72.0081755593804,51.5007314974182,1.50602409638554,0.774526678141136,0.000846633959214972,2.66181716777187,0.583409554546484,0.344234079173838,0.516351118760757,9.42340791738382,0.290697674418605,1.83501708351224,23.8552220856591,0.00805202421262691,9.46643717728055,90.5335628227195,0,0,0,2.90697674418605,97.093023255814,0,0,0
"259",-123.53285,45.96014,176120.092962999,0.00149895555569341,0,0,0,0,0.931667839110798,689.116882454314,0,0,0.350991993687891,1640410.77609133,113834.446499592,1.34432664662194,27.5199997425079,664.580000737682,3034.89000012167,8037.78000675701,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,2,0,0,0,0,285025,8.43292495902896,750.225926514692,10.135,85.4676944597585,67,2006,8,0,0,100,100,43,26.8877894736842,7.61536842105263,92.3846315789474,65.4968421052632,0,0,0,0,0,0,0,0,0,0,0,67.1578947368421,32.8421052631579,0,0,0,10.1052631578947,6.73684210526316,0,0,0,64.0550091290244,0,0,100,100,40.0092226613966,25.543961352657,8.8395256916996,91.1804128238911,65.6364514712341,0,0,0,0,0,0.987557521330138,0.987557521330138,0.987557521330138,0,0,0,0.0118094890251586,35.326432492593,64.673567507407,0,0,0,34.8582253614221,65.141774638578,0,0,0
"260",-123.5119,45.99578,190194.053993678,0.00913886541682328,0,0,0,0,0.856265287133953,1700.95454429505,0,6,0,14818247.5572418,1437942.51355313,0,26.9151849862602,626.381852221779,3163.54629045566,8322.93258834968,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,0,0,0,0,267969,5.29333316394667,256,58.548,309.91407008275,6,2006,8,0.20997375328084,0,99.7900262467192,100,37.046719160105,24.7786351706037,13.2282939632546,86.7845669291339,62.0059317585302,0.05249343832021,0,0,0,0,2.78215223097113,2.78215223097113,2.78215223097113,14.8148148148148,14.8148148148148,14.8148148148148,7.50656167979003,92.49343832021,0,0,0,0.83989501312336,9.08136482939632,0,0,0,85.6349893493326,11.4986560041875,5.57045912788785,88.5013439958125,94.3669514437089,36.4536766359343,24.0106476276141,15.9232516303126,84.0947605127052,60.0841140656622,0.615287521428131,0.267238078234475,0.000404906179143143,0.497899631619685,0.958313692662853,7.46556491090173,10.9275127425756,13.5270104126746,5.04159147599869,24.3191354241948,24.5694931378078,0,14.5138648278036,85.4861351721964,0,0,0,2.37125264071577,97.6287473592842,0,0,0
"261",-123.5621,45.97241,186487.729317359,0.00617712933270041,0,1,2590,96,0.942960772967729,1004.55844122716,0,6,0.101566041261642,9164149.68839196,896429.770780624,0.573135394466742,30.0049996692687,813.788753730478,3703.26250129379,9848.81250251527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,356155,4.14666653397334,245,60.533,251.010165301008,7,2006,8,0,0,100,100,38.1778006166495,24.0181911613566,14.4691675231244,85.5542651593011,61.5360739979445,0,0,0.00114194358798675,2.95763389288569,1.0062893081761,8.94141829393628,8.94141829393628,8.94141829393628,20.7547169811321,20.7547169811321,20.7547169811321,22.6104830421377,77.3895169578623,0,0,0,3.39157245632066,7.50256937307297,0,0,0,100,8.66201477487312,8.03186176395072,91.3379852251269,91.9681382360493,35.9343824511206,23.8480591320935,15.6251788268956,84.4086599904626,60.5606008583691,0.108029662725175,0.0687461490069295,0.000654725228637424,2.16277567193229,0.792030812834029,2.44483151227967,2.44483151227967,7.94452343283403,5.93934177927864,19.7943033220936,25.4166065568591,0.000639353369497811,38.0714021225341,61.9285978774659,0,0,0,24.4707448365725,75.5292551634275,0,0,0
"262",-123.3517,46.0605,253690.32667689,0.0101317836651819,0,1,4575,130,0.933027136606686,1029.41125496954,0,4,0.015319012149033,15020630.9679527,1601408.24642025,2.48702170014567,33.7633332301069,512.982965438592,2181.31111688581,5468.46889811954,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,193982,1.03225943962395,233.702349023438,28.188,29.0973290841198,8,2006,8,0,0,100,100,33.6723404255319,24.8851063829787,17.1527659574468,82.8472340425532,57.9621276595745,0,0,0.00118203309692671,5.40780141843972,1.37566137566138,7.34042553191489,7.34042553191489,32.5531914893617,0,0,0,14.1489361702128,85.8510638297872,0,0,0,0,11.1702127659574,0,0,0,92.5283938099479,12.4448833340507,9.8912941377743,87.5551166659493,90.1087058622257,39.6036659173439,21.7067611966108,24.4435932906796,75.5564067093204,53.8496455127097,0.20971156316407,0.0838846252656282,0.000266300397668661,0.533466271629745,0.398399347215909,6.63045946453564,16.1933067448173,26.8571067232432,6.96886632434099,13.2633262301974,15.9609519041358,0.00155302166434144,0.237875795909487,99.7621242040905,0,0,0,0,100,0,0,0
"263",-123.4055,45.94554,212115.026920313,0.00203279567911765,0,0,0,0,0.812948895519278,1090.03571337468,0,0,0.0206785986446165,1418505.62546712,91157.8850221815,0.0170281600511815,13.12000015378,424.220001213253,1856.16000038013,4670.97000063397,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,179703,4.37490181312814,202.570072558594,7.422,32.4705212570371,36,2006,8,0,0,100,100,43,26.6073667711599,8.29639498432602,91.703605015674,65.0962382445141,0.0522466039707419,0,0,0,0,0.156739811912226,0.156739811912226,0.156739811912226,0,0,0,0,100,0,0,0,0,6.42633228840125,0,0,0,100,0,0,100,100,43,26.6073667711599,8.29639498432602,91.703605015674,65.0962382445141,0.0522466039707419,0,0,0,0,0.156739811912226,0.156739811912226,0.156739811912226,0,0,0,0.00018679854240846,0,100,0,0,0,0,100,0,0,0
"264",-123.4115,45.91944,174881.19902631,0.00306993928257083,0,1,1482,109,0.781390016037263,1428.82250993909,0,1,0,3074125.12025293,300769.299804678,0.0597189000731835,14.110000371933,420.629999347031,1868.02999832854,4755.19000578113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,181748,0.709165992931688,268.937240185547,7.511,5.32654577290991,32,2006,8,0,0,100,100,43,26.6538772213247,8.18344103392569,91.8165589660743,65.162689822294,0,0,0.000897504936277149,1.33010231556274,0.80206033848418,0,0,0,0,0,0,0,100,0,0,0,0,12.1970920840065,0,0,0,100,0,0,100,100,43,26.5531099380308,8.42816157906817,91.5718384209318,65.0187307780583,0,0,0.000325295803157721,0.482088380279742,0.362404008889156,0,0,0,0,0,0,0.000198553842137364,0,100,0,0,0,0,100,0,0,0
