"","STATION_KEY","SVN","SY","SITE_NAME","PREDATOR_Nov05_model","PREDATOR_Nov05_score","PREDATOR_Nov05_Condition","Year_Sampled","Ref_Samples","NewSample","FSS_May05","FSS_May05_trans","AREAWTMAP","MAFLOWU_trans","SLOPE_trans","PRECIPSITE_MM_trans","STRMPOWER_trans","LONG_NHD_trans","LAT_NHD","ELEV_FT_trans","PCT_FSP3_trans","ERODRES_CAT","coords.x1","coords.x2","Use.303d","sample_status","biocriteria_status","biocriteria_status.OLD","FSS","Q75TH","fss_pred_trans","fss_pred","fss_pred_resids_trans","fss_pred_resids","Group","Q90TH","fss_resid_cond","sediment_resid_status","NEW_STATION","NEW_SAMPLE","NEW","ansysed"
"98","21808","99052CSR","21808 1999","Anderson Creek at Source (Nehalem)","MWCF",1.01,"Least disturbed",1999,0,"",15,1.20411998265592,3209.622,1.13957497381208,0.250998007960223,3.51121470113639,0.256667585194317,123.9040062,45.76146787,30.364452901378,1.08259106339798,"E",-2141312.1394,2847024.4874,"Yes",NA,"Attaining","Attaining","15",8,0.77466588484141,4.95204059846906,0.429454097814515,10.0479594015309,"Group 2",11,"Poor","Attaining","NEW","NEW","NEW",0
"99","21810","99040CSR","21810 1999","Fishhawk Creek at RM 1.07 (Nehalem)","MWCF",0.89,"Moderately disturbed",1999,0,"",18,1.27875360095283,3133.80682,2.08211435176445,0.0753657747256671,3.40191725051757,0.225448574592597,123.5069749,45.93210277,21.8174242292714,1.05882363874542,"E",-2106298.6487,2856299.4129,"Yes",NA,"Potential Concern","Potential Concern","18",14,1.0152349953652,9.35702430383774,0.263518605587627,8.64297569616226,"Group 4",20,"Fair","Potential Concern","NEW","NEW","NEW",0
"100","21811","06117DFW","21811 2006","Ben Smith Cr (Wilson)","MWCF",0.94,"Least disturbed",2006,0,"",8,0.954242509439325,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","8",3,0.44053025593237,1.75759355853577,0.513712253506955,6.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"101","21811","05001CSR","21811 2005","Ben Smith Cr (Wilson)","MWCF",0.92,"Least disturbed",2005,0,"",6,0.845098040014257,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","6",3,0.44053025593237,1.75759355853577,0.404567784081887,4.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"102","21811","07009DFW","21811 2007","Ben Smith Cr (Wilson)","MWCF",0.85,"Most disturbed",2007,0,"",5,0.778151250383644,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"No",NA,"Attaining","Impaired","5",3,0.44053025593237,1.75759355853577,0.337620994451274,3.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"103","21811","00090CSR","21811 2000","Ben Smith Cr (Wilson)","MWCF",0.86,"Moderately disturbed",2000,0,"",4,0.698970004336019,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes",NA,"Attaining","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"104","21811","05017CSR","21811 2005","Ben Smith Cr (Wilson)","MWCF",1.04,"Least disturbed",2005,0,"",6,0.845098040014257,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","6",3,0.44053025593237,1.75759355853577,0.404567784081887,4.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"105","21811","00016CSR","21811 2000","Ben Smith Cr (Wilson)","MWCF",1.06,"Least disturbed",2000,0,"",5,0.778151250383644,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes",NA,"Attaining","Impaired","5",3,0.44053025593237,1.75759355853577,0.337620994451274,3.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"106","21811","04012CSR","21811 2004","Ben Smith Cr (Wilson)","MWCF",1.01,"Least disturbed",2004,0,"",4,0.698970004336019,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"107","21811","03094CSR","21811 2003","Ben Smith Cr (Wilson)","MWCF",1.05,"Least disturbed",2003,0,"",6,0.845098040014257,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","6",3,0.44053025593237,1.75759355853577,0.404567784081887,4.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"108","21811","08058DFW","21811 2008","Ben Smith Cr (Wilson)","MWCF",0.88,"Moderately disturbed",2008,0,"Yes",3,0.602059991327962,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","3",3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Attaining","NEW","NEW","NEW",0
"109","21811","99066CSR","21811 1999","Ben Smith Cr (Wilson)","MWCF",1.06,"Least disturbed",1999,0,"",7,0.903089986991944,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes",NA,"Attaining","Impaired","7",3,0.44053025593237,1.75759355853577,0.462559731059574,5.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"110","21811","99001CSR","21811 1999","Ben Smith Cr (Wilson)","MWCF",0.92,"Least disturbed",1999,0,"",3,0.602059991327962,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes",NA,"Attaining","Impaired","3",3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Attaining","NEW","NEW","NEW",0
"111","21811","02061CSR","21811 2002","Ben Smith Cr (Wilson)","MWCF",1.04,"Least disturbed",2002,0,"",4,0.698970004336019,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"112","21811","03003CSR","21811 2003","Ben Smith Cr (Wilson)","MWCF",0.71,"Most disturbed",2003,0,"",4,0.698970004336019,2867.904,1.36105245527998,0.270314631494486,3.52205280086882,0.415795803629266,123.5170628,45.5856134,25.6709953059869,0.476033818061323,"R",-2118037.2426,2819641.84389999,"Yes","Attaining","Attaining","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","NEW","NEW","NEW",0
"113","21812","99064CSR","21812 1999","Jordan Crek at RM 7.52","MWCF",0.6,"Most disturbed",1999,0,"",2,0.477121254719662,2795.50238,1.77667707198663,0.166373074744683,3.53186194909581,0.419541419252907,123.4904042,45.55315911,32.2024843762092,0.476033818061323,"R",-2117071.597,2815591.43609999,"Yes",NA,"Impaired","Impaired","2",3,0.44053025593237,1.75759355853577,0.0365909987872928,0.242406441464229,"Group 1",4,"Good","Impaired - Unknown Stressor","NEW","NEW","NEW",1
"114","21812","02077CSR","21812 2002","Jordan Crek at RM 7.52","MWCF",0.8,"Most disturbed",2002,0,"",3,0.602059991327962,2795.50238,1.77667707198663,0.166373074744683,3.53186194909581,0.419541419252907,123.4904042,45.55315911,32.2024843762092,0.476033818061323,"R",-2117071.597,2815591.43609999,"Yes","Impaired","Impaired","Impaired","3",3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Impaired - Unknown Stressor","NEW","NEW","NEW",1
"115","21812","08096DFW","21812 2008","Jordan Crek at RM 7.52","MWCF",0.74,"Most disturbed",2008,0,"Yes",2,0.477121254719662,2795.50238,1.77667707198663,0.166373074744683,3.53186194909581,0.419541419252907,123.4904042,45.55315911,32.2024843762092,0.476033818061323,"R",-2117071.597,2815591.43609999,"Yes","Impaired","Impaired","Impaired","2",3,0.44053025593237,1.75759355853577,0.0365909987872928,0.242406441464229,"Group 1",4,"Good","Impaired - Unknown Stressor","NEW","NEW","NEW",1
"116","21812","07010DFW","21812 2007","Jordan Crek at RM 7.52","MWCF",0.76,"Most disturbed",2007,0,"",4,0.698970004336019,2795.50238,1.77667707198663,0.166373074744683,3.53186194909581,0.419541419252907,123.4904042,45.55315911,32.2024843762092,0.476033818061323,"R",-2117071.597,2815591.43609999,"Yes","Impaired","Impaired","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Impaired - Sediment Stressor","NEW","NEW","NEW",1
"117","21812","99002CSR","21812 1999","Jordan Crek at RM 7.52","MWCF",1.03,"Least disturbed",1999,0,"",4,0.698970004336019,2795.50238,1.77667707198663,0.166373074744683,3.53186194909581,0.419541419252907,123.4904042,45.55315911,32.2024843762092,0.476033818061323,"R",-2117071.597,2815591.43609999,"Yes",NA,"Impaired","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Impaired - Sediment Stressor","NEW","NEW","NEW",1
"118","21813","99065CSR","21813 1999","Nehalem River near Timber","MWCF",0.77,"Most disturbed",1999,0,"",6,0.845098040014257,2122.79935,1.69561912295125,0.101784085199996,3.22193559982801,0.177149257546669,123.2858014,45.73652754,28.9309522829789,1.05882363874542,"E",-2095982.7488,2830588.17589999,"Yes",NA,"Attaining","Potential Concern","6",14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW",0
"119","21813","08088DFW","21813 2008","Nehalem River near Timber","MWCF",0.86,"Moderately disturbed",2008,0,"Yes",6,0.845098040014257,2122.79935,1.69561912295125,0.101784085199996,3.22193559982801,0.177149257546669,123.2858014,45.73652754,28.9309522829789,1.05882363874542,"E",-2095982.7488,2830588.17589999,"Yes","Attaining","Attaining","Potential Concern","6",14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW",0
"120","21813","02109CSR","21813 2002","Nehalem River near Timber","MWCF",0.92,"Least disturbed",2002,0,"",9,1,2122.79935,1.69561912295125,0.101784085199996,3.22193559982801,0.177149257546669,123.2858014,45.73652754,28.9309522829789,1.05882363874542,"E",-2095982.7488,2830588.17589999,"Yes","Attaining","Attaining","Potential Concern","9",14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW",0
"121","21814","99063CSR","21814 1999","Chetco River","WCCP",0.79,"Moderately disturbed",1999,1,"",2,0.477121254719662,3705.25075,1.87635827056855,0.174842786525496,3.53932706353938,0.514419897468304,123.9123625,42.17380837,45.1774279923061,0.980296311634579,"R",-2257744.3327,2464320.27439999,"No",NA,"Impaired","Impaired","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Impaired - Unknown Stressor","OLD","NEW","NEW",0
"122","21814","01070CSR","21814 2001","Chetco River","WCCP",0.68,"Most disturbed",2001,1,"",6,0.845098040014257,3705.25075,1.87635827056855,0.174842786525496,3.53932706353938,0.514419897468304,123.9123625,42.17380837,45.1774279923061,0.980296311634579,"R",-2257744.3327,2464320.27439999,"No",NA,"Impaired","Impaired","6",8,0.77466588484141,4.95204059846906,0.0704321551728466,1.04795940153094,"Group 2",11,"Good","Impaired - Unknown Stressor","OLD","OLD","OLD",0
"123","21831","08072DFW","21831 2008","Halfway Creek Trib at RM 0.29","MWCF",1.05,"Least disturbed",2008,1,"Yes",8,0.954242509439325,1245.429,0.574561362409651,0.218883530673278,3.15228834438306,0.053835656829404,123.5843705,43.74854,25.0399680510978,1.5707963267949,"E",-2181619.9781,2625131.70019999,"Yes","Attaining","Attaining","Attaining","8",14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW",0
"124","21831","99034CSR","21831 1999","Halfway Creek Trib at RM 0.29","MWCF",0.94,"Least disturbed",1999,1,"",6,0.845098040014257,1245.429,0.574561362409651,0.218883530673278,3.15228834438306,0.053835656829404,123.5843705,43.74854,25.0399680510978,1.5707963267949,"E",-2181619.9781,2625131.70019999,"Yes",NA,"Attaining","Attaining","6",14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Attaining","OLD","OLD","OLD",0
"125","21842","07015OPR","21842 2007","Flynn Creek at RM 1.71 (Alsea)","MWCF",1.15,"Least disturbed",2007,1,"Yes",11,1.07918124604762,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired","11",14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW",0
"126","21842","07014OPR","21842 2007","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.98,"Least disturbed",2007,1,"Yes",10,1.04139268515823,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired","10",14,1.0152349953652,9.35702430383774,0.0261576897930234,0.642975696162258,"Group 4",20,"Good","Attaining","OLD","NEW","NEW",0
"127","21842","12037MCB","21842 2012","Flynn Creek at RM 1.71 (Alsea)","MWCF",1.04,"Least disturbed",2012,0,"Yes",16,1.23044892137827,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired","16",14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW",0
"128","21842","08002BMP","21842 2008","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.91,"Moderately disturbed",2008,1,"Yes",16,1.23044892137827,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes","Attaining","Attaining","Impaired","16",14,1.0152349953652,9.35702430383774,0.215213926013072,6.64297569616226,"Group 4",20,"Fair","Attaining","OLD","NEW","NEW",0
"129","21842","99050CSR","21842 1999","Flynn Creek at RM 1.71 (Alsea)","MWCF",0.85,"Most disturbed",1999,1,"",23,1.38021124171161,2151.987,1.08311043111515,0.142618371888057,3.34360550810417,0.0884756911660202,123.853562,44.53918973,23.7486841740758,1.42889927219073,"E",-2176833.705,2715726.39009999,"Yes",NA,"Attaining","Impaired","23",14,1.0152349953652,9.35702430383774,0.364976246346404,13.6429756961623,"Group 4",20,"Poor","Attaining","OLD","OLD","OLD",0
"130","21845","99006CSR","21845 1999","North Creek at RM 0.54 (Siletz)","MWCF",1.03,"Least disturbed",1999,0,"",2,0.477121254719662,2783.59498,1.32404239494984,0.18716303053755,3.42764837118693,0.231391734127597,123.9088628,44.90990633,20.4939015319192,0.835481873978228,"R",-2169081.8016,2756505.6223,"Yes",NA,"Attaining","Attaining","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","OLD","NEW","NEW",0
"131","21845","99060CSR","21845 1999","North Creek at RM 0.54 (Siletz)","MWCF",0.94,"Least disturbed",1999,0,"",2,0.477121254719662,2783.59498,1.32404239494984,0.18716303053755,3.42764837118693,0.231391734127597,123.9088628,44.90990633,20.4939015319192,0.835481873978228,"R",-2169081.8016,2756505.6223,"Yes",NA,"Attaining","Attaining","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","OLD","OLD","OLD",0
"132","21847","99043CSR","21847 1999","EF Winchuck River at RM 1.81","WCCP",0.86,"Moderately disturbed",1999,1,"",4,0.698970004336019,2333.42919,1.97596706243605,0.0974679434480896,3.37712404234646,0.27631405687831,124.0913538,42.05032481,15.9059737205869,1.47062890563334,"E",-2275823.0004,2455373.56669999,"Yes",NA,"Potential Concern","Potential Concern","4",8,0.77466588484141,4.95204059846906,-0.0756958805053913,-0.952040598469063,"Group 2",11,"Good","Potential Concern","OLD","OLD","OLD",0
"133","22504","07011DFW","22504 2007","Elk Creek at mouth (Nestucca)","MWCF",0.94,"Least disturbed",2007,0,"",3,0.602059991327962,2675.85254,1.83958167489419,0.171755640373177,3.36735592102602,0.478485177521513,123.5443589,45.28222,30.199337741083,0.845543104594842,"R",-2129711.1313,2787931.81059999,"Yes","Attaining","Potential Concern","Attaining","3",8,0.77466588484141,4.95204059846906,-0.172605893513448,-1.95204059846906,"Group 2",11,"Good","Potential Concern","NEW","NEW","NEW",0
"134","22504","09051DFW","22504 2009","Elk Creek at mouth (Nestucca)","MWCF",0.99,"Least disturbed",2009,0,"Yes",2,0.477121254719662,2675.85254,1.83958167489419,0.171755640373177,3.36735592102602,0.478485177521513,123.5443589,45.28222,30.199337741083,0.845543104594842,"R",-2129711.1313,2787931.81059999,"Yes","Attaining","Potential Concern","Attaining","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Potential Concern","NEW","NEW","NEW",0
"135","22504","08090DFW","22504 2008","Elk Creek at mouth (Nestucca)","MWCF",0.76,"Most disturbed",2008,0,"Yes",2,0.477121254719662,2675.85254,1.83958167489419,0.171755640373177,3.36735592102602,0.478485177521513,123.5443589,45.28222,30.199337741083,0.845543104594842,"R",-2129711.1313,2787931.81059999,"Yes","Impaired","Potential Concern","Attaining","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Potential Concern","NEW","NEW","NEW",0
"136","23813","00020CSR","23813 2000","Elk Creek at RM 1.7 (Nestucca)","MWCF",0.71,"Most disturbed",2000,0,"",2,0.477121254719662,2736.81787,1.71517555832195,0.153948043183407,3.43055876952276,0.34367504202185,123.5581541,45.30022,33.0605505096331,0.845543104594842,"E",-2130181.9984,2790159.20309999,"Yes",NA,"Attaining","Impaired","2",8,0.77466588484141,4.95204059846906,-0.297544630121748,-2.95204059846906,"Group 2",11,"Good","Attaining","NEW","NEW","NEW",0
"137","23813","09052DFW","23813 2009","Elk Creek at RM 1.7 (Nestucca)","MWCF",0.99,"Least disturbed",2009,0,"Yes",7,0.903089986991944,2736.81787,1.71517555832195,0.153948043183407,3.43055876952276,0.34367504202185,123.5581541,45.30022,33.0605505096331,0.845543104594842,"E",-2130181.9984,2790159.20309999,"Yes","Attaining","Attaining","Impaired","7",8,0.77466588484141,4.95204059846906,0.128424102150533,2.04795940153094,"Group 2",11,"Good","Attaining","NEW","NEW","NEW",0
"138","23815","00002CSR","23815 2000","SF Necanicum River","MWCF",1.15,"Least disturbed",2000,0,"",4,0.698970004336019,3406.35442,1.68766404413457,0.105924501414923,3.40346370134532,0.186211348588258,123.8480877,45.89719887,13.7840487520902,0.916909264851683,"R",-2132790.9327,2860195.4998,"Yes",NA,"Potential Concern","Attaining","4",14,1.0152349953652,9.35702430383774,-0.316264991029183,-5.35702430383774,"Group 4",20,"Fair","Potential Concern","NEW","NEW","NEW",0
"139","23815","09102DFW","23815 2009","SF Necanicum River","MWCF",1.28,"Enriched",2009,0,"Yes",8,0.954242509439325,3406.35442,1.68766404413457,0.105924501414923,3.40346370134532,0.186211348588258,123.8480877,45.89719887,13.7840487520902,0.916909264851683,"R",-2132790.9327,2860195.4998,"Yes","Potential Concern","Potential Concern","Attaining","8",14,1.0152349953652,9.35702430383774,-0.0609924859258769,-1.35702430383774,"Group 4",20,"Fair","Potential Concern","NEW","NEW","NEW",0
"140","23815","06097DFW","23815 2006","SF Necanicum River","MWCF",1.03,"Least disturbed",2006,0,"",9,1,3406.35442,1.68766404413457,0.105924501414923,3.40346370134532,0.186211348588258,123.8480877,45.89719887,13.7840487520902,0.916909264851683,"R",-2132790.9327,2860195.4998,"Yes","Attaining","Potential Concern","Attaining","9",14,1.0152349953652,9.35702430383774,-0.0152349953652018,-0.357024303837742,"Group 4",20,"Fair","Potential Concern","NEW","NEW","NEW",0
"141","23815","03092CSR","23815 2003","SF Necanicum River","MWCF",0.94,"Least disturbed",2003,0,"",6,0.845098040014257,3406.35442,1.68766404413457,0.105924501414923,3.40346370134532,0.186211348588258,123.8480877,45.89719887,13.7840487520902,0.916909264851683,"R",-2132790.9327,2860195.4998,"Yes","Attaining","Potential Concern","Attaining","6",14,1.0152349953652,9.35702430383774,-0.170136955350945,-3.35702430383774,"Group 4",20,"Fair","Potential Concern","NEW","NEW","NEW",0
"142","23816","03063CSR","23816 2003","Kilchis R L SF","MWCF",0.84,"Most disturbed",2003,0,"",4,0.698970004336019,3353.63235,1.91017429812639,0.130115333454593,3.47856649559384,0.372864975532787,123.7549837,45.54593715,15.1657508881031,0.463647609000806,"R",-2137105.9185,2820741.54079999,"Yes","Impaired","Potential Concern","Impaired","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Potential Concern","NEW","NEW","NEW",0
"143","23816","00015CSR","23816 2000","Kilchis R L SF","MWCF",1.1,"Least disturbed",2000,0,"",3,0.602059991327962,3353.63235,1.91017429812639,0.130115333454593,3.47856649559384,0.372864975532787,123.7549837,45.54593715,15.1657508881031,0.463647609000806,"R",-2137105.9185,2820741.54079999,"Yes",NA,"Potential Concern","Impaired","3",3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Potential Concern","NEW","NEW","NEW",0
"144","23816","00089CSR","23816 2000","Kilchis R L SF","MWCF",0.79,"Most disturbed",2000,0,"",5,0.778151250383644,3353.63235,1.91017429812639,0.130115333454593,3.47856649559384,0.372864975532787,123.7549837,45.54593715,15.1657508881031,0.463647609000806,"R",-2137105.9185,2820741.54079999,"Yes",NA,"Potential Concern","Impaired","5",3,0.44053025593237,1.75759355853577,0.337620994451274,3.24240644146423,"Group 1",4,"Poor","Potential Concern","NEW","NEW","NEW",0
"145","23816","09145DFW","23816 2009","Kilchis R L SF","MWCF",0.97,"Least disturbed",2009,0,"Yes",6,0.845098040014257,3353.63235,1.91017429812639,0.130115333454593,3.47856649559384,0.372864975532787,123.7549837,45.54593715,15.1657508881031,0.463647609000806,"R",-2137105.9185,2820741.54079999,"Yes","Attaining","Potential Concern","Impaired","6",3,0.44053025593237,1.75759355853577,0.404567784081887,4.24240644146423,"Group 1",4,"Poor","Potential Concern","NEW","NEW","NEW",0
"146","23818","00019CSR","23818 2000","Pebble Creek at RM 6.4 (Nehalem)","MWCF",1.12,"Least disturbed",2000,0,"",15,1.20411998265592,1722.41594,1.47163285033997,0.0815475321515005,3.16996817399689,0.075672734932888,123.1929613,45.79840835,25.8069758011279,1.05882363874542,"E",-2087107.3695,2835137.21469999,"Yes",NA,"Attaining","Attaining","15",14,1.0152349953652,9.35702430383774,0.188884987290723,5.64297569616226,"Group 4",20,"Fair","Attaining","NEW","NEW","NEW",0
"147","23818","09148DFW","23818 2009","Pebble Creek at RM 6.4 (Nehalem)","MWCF",0.87,"Moderately disturbed",2009,0,"Yes",20,1.32221929473392,1722.41594,1.47163285033997,0.0815475321515005,3.16996817399689,0.075672734932888,123.1929613,45.79840835,25.8069758011279,1.05882363874542,"E",-2087107.3695,2835137.21469999,"Yes","Attaining","Attaining","Attaining","20",14,1.0152349953652,9.35702430383774,0.306984299368718,10.6429756961623,"Group 4",20,"Poor","Attaining","NEW","NEW","NEW",0
"148","23819","00042CSR","23819 2000","Clear Cr tributary","MWCF",0.94,"Least disturbed",2000,1,"",4,0.698970004336019,2777.5732,1.65994157276995,0.158492902049272,3.52126887559839,0.326935893174651,123.4880039,45.47421858,29.086079144498,0.523598775598299,"R",-2119354.7403,2807159.99999999,"Yes",NA,"Attaining","Potential Concern","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","OLD","NEW","NEW",0
"149","23819","03064CSR","23819 2003","Clear Cr tributary","MWCF",0.99,"Least disturbed",2003,0,"",8,0.954242509439325,2777.5732,1.65994157276995,0.158492902049272,3.52126887559839,0.326935893174651,123.4882143,45.47469175,29.2061637330205,0.523598775598299,"R",-2119354.7403,2807159.99999999,"Yes","Attaining","Attaining","Potential Concern","8",3,0.44053025593237,1.75759355853577,0.513712253506955,6.24240644146423,"Group 1",4,"Poor","Attaining","OLD","NEW","NEW",0
"150","23819","03082CSR","23819 2003","Clear Cr tributary","MWCF",0.86,"Moderately disturbed",2003,1,"",6,0.845098040014257,2777.5732,1.65994157276995,0.158492902049272,3.52126887559839,0.326935893174651,123.4880039,45.47421858,29.086079144498,0.523598775598299,"R",-2119354.7403,2807159.99999999,"Yes","Attaining","Attaining","Potential Concern","6",3,0.44053025593237,1.75759355853577,0.404567784081887,4.24240644146423,"Group 1",4,"Poor","Attaining","OLD","NEW","NEW",0
"151","23819","06121DFW","23819 2006","Clear Cr tributary","MWCF",1.05,"Least disturbed",2006,1,"",4,0.698970004336019,2777.5732,1.65994157276995,0.158492902049272,3.52126887559839,0.326935893174651,123.4880039,45.47421858,29.086079144498,0.523598775598299,"R",-2119354.7403,2807159.99999999,"Yes","Attaining","Attaining","Potential Concern","4",3,0.44053025593237,1.75759355853577,0.258439748403649,2.24240644146423,"Group 1",4,"Poor","Attaining","OLD","OLD","OLD",0
"152","23819","00091CSR","23819 2000","Clear Cr tributary","MWCF",0.71,"Most disturbed",2000,1,"",3,0.602059991327962,2777.5732,1.65994157276995,0.158492902049272,3.52126887559839,0.326935893174651,123.4880039,45.47421858,29.086079144498,0.523598775598299,"R",-2119354.7403,2807159.99999999,"Yes",NA,"Attaining","Potential Concern","3",3,0.44053025593237,1.75759355853577,0.161529735395593,1.24240644146423,"Group 1",4,"Good","Attaining","OLD","NEW","NEW",0
"153","23820","09037DFW","23820 2009","Crab Creek at RM 4.8 (Five Rivers, Alsea)","MWCF",1.09,"Least disturbed",2009,0,"Yes",11,1.07918124604762,2152.455,1.44460573568862,0.134833230325465,3.31534047662729,0.172567090804738,123.8504347,44.26108329,18.3847763108502,1.42889927219073,"E",-2185548.3675,2685987.57009999,"Yes","Attaining","Attaining","Attaining","11",14,1.0152349953652,9.35702430383774,0.0639462506824231,1.64297569616226,"Group 4",20,"Good","Attaining","OLD","NEW","NEW",0
